timestamp,symbol,signal,confidence,regime,spread_bps,latency_ms,reasons
2025-08-28T18:25:00.783858+05:00,XAUUSDm,Buy,100,trend,0.4700174405846547,13,
2025-08-28T18:27:25.815112+05:00,XAUUSDm,Buy,100,trend,0.47003829049423934,0,
2025-08-28T18:28:46.134398+05:00,XAUUSDm,Buy,100,trend,0.46998692848855145,18,
2025-08-28T18:29:16.511119+05:00,XAUUSDm,Buy,100,trend,0.46989058597705524,16,
2025-08-28T18:29:41.922180+05:00,XAUUSDm,Buy,100,trend,0.46987816646491276,14,
2025-08-28T18:31:42.246954+05:00,GBPUSDm,Sell,100,trend,0.8151620134501731,15,2025-09-02T16:28:25.748439+05:00,EURUSDm,Neutral,78,trend,0.7735846623947602,292,htf_trend_block
2025-09-02T17:34:42.630632+05:00,EURUSDm,Sell,100,trend,0.77415692160801,428,
2025-09-02T17:35:12.379566+05:00,EURUSDm,Sell,100,trend,0.774263481862878,14,
2025-09-02T17:36:50.310376+05:00,EURUSDm,Sell,100,trend,0.774483355061894,15,
2025-09-02T17:38:01.723830+05:00,EURUSDm,Sell,100,trend,0.7746300065843551,13,
2025-09-02T17:39:10.576805+05:00,EURUSDm,Sell,100,trend,0.7748100639218304,197,
2025-09-02T17:42:35.238722+05:00,EURUSDm,Sell,100,trend,0.7744633614291432,15,
